trials,target,flanker,type,correct,congruency,faces
107,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,exp,q,c,BF
108,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp,exp,q,i,WF
109,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp,exp,q,c,BF
110,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp,exp,p,i,BF
111,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,exp,q,c,BF
112,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp,exp,p,i,BF
113,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp,exp,q,c,WF
114,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp,exp,q,i,WF
115,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp,exp,q,c,BF
116,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp,exp,p,c,BF
117,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_HC.bmp,exp,p,c,WF
118,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,exp,q,i,BF
119,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp,exp,q,i,BF
120,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp,exp,p,c,WF
121,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp,exp,p,c,WF
122,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp,exp,p,i,BF
123,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,exp,q,c,BF
124,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp,exp,p,i,BF
125,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp,exp,p,i,WF
126,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp,exp,p,c,BF
127,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,exp,q,c,BF
128,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.bmp,exp,q,c,BF
129,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp,exp,p,i,BF
130,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,exp,q,c,BF
131,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,exp,q,i,BF
132,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.bmp,exp,p,i,WF
133,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_NC.bmp,exp,q,c,WF
134,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp,exp,q,c,WF
135,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp,exp,p,i,WF
136,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp,exp,p,c,BF
137,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp,exp,p,c,BF
138,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.bmp,exp,q,c,WF
139,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp,exp,q,i,BF
140,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF07/WF07_HC.bmp,exp,q,i,WF
141,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp,exp,p,i,BF
142,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp,exp,q,c,WF
143,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF05/WF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp,exp,p,i,WF
144,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_HC.bmp,exp,p,c,BF
145,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp,exp,q,c,WF
146,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,exp,q,i,WF
147,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp,exp,p,i,WF
148,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_NC.bmp,exp,q,c,WF
149,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp,exp,p,i,BF
150,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_HC.bmp,exp,p,c,WF
151,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp,exp,p,c,BF
152,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp,exp,q,i,BF
153,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF08/WF08_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF11/WF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_HC.bmp,exp,p,c,WF
154,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF14/BF14_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_HC.bmp,exp,p,c,BF
155,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF04/WF04_NC.bmp,exp,p,i,WF
156,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF10/WF10_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF12/WF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF02/WF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF13/WF13_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp,exp,q,c,WF
157,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF10/BF10_HC.bmp,exp,q,i,BF
158,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp,exp,q,i,BF
159,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF03/BF03_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_HC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_HC.bmp,exp,p,c,BF
160,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF13/BF13_NC.bmp,exp,q,c,BF
161,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF02/BF02_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF08/BF08_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF05/BF05_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF09/BF09_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF07/BF07_NC.bmp,exp,p,i,BF
162,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF04/BF04_NC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF11/BF11_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF12/BF12_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF15/BF15_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/BF/BF06/BF06_NC.bmp,exp,q,c,BF
163,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF03/WF03_HC.bmp,/RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF14/WF14_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF15/WF15_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF06/WF06_NC.bmp; /RADIATE_BMP/RADIATE_450_COLOR_BMP/WF/WF09/WF09_NC.bmp,exp,p,i,WF
